areas_cierre_wizard_rel|areas_id|sicpro_app_trabajadores_cierre_wizard|id|areas_cierre_wizard_rel_areas_id_fkey
sicpro_modulo_dashboard_grup_rel|sicpro_modulo_dashboard_secciones_id|sicpro_modulo_dashboard_secciones|id|sicpro_modulo_dashboard_grup__sicpro_modulo_dashboard_secc_fkey
sicpro_modulo_dashboard_grupos_rel|sicpro_modulo_dashboard_graficos_id|sicpro_modulo_dashboard_graficos|id|sicpro_modulo_dashboard_grupo_sicpro_modulo_dashboard_graf_fkey
sicpro_modulo_dashboard_grupos_rel|sicpro_modulo_dashboard_grupos_id|sicpro_modulo_dashboard_grupos|id|sicpro_modulo_dashboard_grupo_sicpro_modulo_dashboard_grup_fkey
sicpro_modulo_dashboard_grupos|app|ir_module_module|id|sicpro_modulo_dashboard_grupos_app_fkey
sicpro_modulo_dashboard_grupos|create_uid|res_users|id|sicpro_modulo_dashboard_grupos_create_uid_fkey
sicpro_modulo_dashboard_grupos|write_uid|res_users|id|sicpro_modulo_dashboard_grupos_write_uid_fkey
sicpro_modulo_dashboard_iconos|create_uid|res_users|id|sicpro_modulo_dashboard_iconos_create_uid_fkey
sicpro_modulo_dashboard_iconos|write_uid|res_users|id|sicpro_modulo_dashboard_iconos_write_uid_fkey
sicpro_modulo_dashboard_sec_rel|sicpro_modulo_dashboard_secciones_id|sicpro_modulo_dashboard_secciones|id|sicpro_modulo_dashboard_sec_r_sicpro_modulo_dashboard_secc_fkey
sicpro_modulo_dashboard_sec_rel|sicpro_modulo_dashboard_tableros_id|sicpro_modulo_dashboard_tableros|id|sicpro_modulo_dashboard_sec_r_sicpro_modulo_dashboard_tabl_fkey
sicpro_modulo_dashboard_secciones_rel|sicpro_modulo_dashboard_grupos_id|sicpro_modulo_dashboard_grupos|id|sicpro_modulo_dashboard_secci_sicpro_modulo_dashboard_grup_fkey
sicpro_modulo_dashboard_secciones_rel|sicpro_modulo_dashboard_secciones_id|sicpro_modulo_dashboard_secciones|id|sicpro_modulo_dashboard_secci_sicpro_modulo_dashboard_secc_fkey
sicpro_modulo_dashboard_secciones|app|ir_module_module|id|sicpro_modulo_dashboard_secciones_app_fkey
sicpro_modulo_dashboard_secciones|create_uid|res_users|id|sicpro_modulo_dashboard_secciones_create_uid_fkey
sicpro_modulo_dashboard_secciones|grupo_centro_1|sicpro_modulo_dashboard_grupos|id|sicpro_modulo_dashboard_secciones_grupo_centro_1_fkey
sicpro_modulo_dashboard_secciones|grupo_centro_2|sicpro_modulo_dashboard_grupos|id|sicpro_modulo_dashboard_secciones_grupo_centro_2_fkey
sicpro_modulo_dashboard_secciones|grupo_der|sicpro_modulo_dashboard_grupos|id|sicpro_modulo_dashboard_secciones_grupo_der_fkey
sicpro_modulo_dashboard_secciones|grupo_izq|sicpro_modulo_dashboard_grupos|id|sicpro_modulo_dashboard_secciones_grupo_izq_fkey
sicpro_modulo_dashboard_secciones|write_uid|res_users|id|sicpro_modulo_dashboard_secciones_write_uid_fkey
sicpro_modulo_dashboard_tableros_rel|sicpro_modulo_dashboard_secciones_id|sicpro_modulo_dashboard_secciones|id|sicpro_modulo_dashboard_table_sicpro_modulo_dashboard_secc_fkey
sicpro_modulo_dashboard_tableros_rel|sicpro_modulo_dashboard_tableros_id|sicpro_modulo_dashboard_tableros|id|sicpro_modulo_dashboard_table_sicpro_modulo_dashboard_tabl_fkey
sicpro_modulo_dashboard_tableros|app|ir_module_module|id|sicpro_modulo_dashboard_tableros_app_fkey
sicpro_modulo_dashboard_tableros|create_uid|res_users|id|sicpro_modulo_dashboard_tableros_create_uid_fkey
sicpro_modulo_dashboard_tableros|write_uid|res_users|id|sicpro_modulo_dashboard_tableros_write_uid_fkey
sicpro_modulo_mapas|create_uid|res_users|id|sicpro_modulo_mapas_create_uid_fkey
sicpro_modulo_mapas|write_uid|res_users|id|sicpro_modulo_mapas_write_uid_fkey
sicpro_modulo_nube_etecsa|create_uid|res_users|id|sicpro_modulo_nube_etecsa_create_uid_fkey
sicpro_modulo_nube_etecsa|write_uid|res_users|id|sicpro_modulo_nube_etecsa_write_uid_fkey
sicpro_modulo_plantilla_acceso_rechazar|company_id|res_company|id|sicpro_modulo_plantilla_acceso_rechazar_company_id_fkey
sicpro_modulo_plantilla_acceso_rechazar|create_uid|res_users|id|sicpro_modulo_plantilla_acceso_rechazar_create_uid_fkey
sicpro_modulo_plantilla_acceso_rechazar|write_uid|res_users|id|sicpro_modulo_plantilla_acceso_rechazar_write_uid_fkey
sicpro_modulo_plantilla_acceso_roles|create_uid|res_users|id|sicpro_modulo_plantilla_acceso_roles_create_uid_fkey
sicpro_modulo_plantilla_acceso_roles|planilla_id|sicpro_modulo_plantilla_acceso|id|sicpro_modulo_plantilla_acceso_roles_planilla_id_fkey
sicpro_modulo_plantilla_acceso_roles|role_id|sicpro_modulo_roles|id|sicpro_modulo_plantilla_acceso_roles_role_id_fkey
sicpro_modulo_plantilla_acceso_roles|user_id|res_users|id|sicpro_modulo_plantilla_acceso_roles_user_id_fkey
sicpro_modulo_plantilla_acceso_roles|write_uid|res_users|id|sicpro_modulo_plantilla_acceso_roles_write_uid_fkey
sicpro_modulo_plantilla_acceso|company_id|res_company|id|sicpro_modulo_plantilla_acceso_company_id_fkey
sicpro_modulo_plantilla_acceso|create_uid|res_users|id|sicpro_modulo_plantilla_acceso_create_uid_fkey
sicpro_modulo_plantilla_acceso|message_main_attachment_id|ir_attachment|id|sicpro_modulo_plantilla_acceso_message_main_attachment_id_fkey
sicpro_modulo_plantilla_acceso|write_uid|res_users|id|sicpro_modulo_plantilla_acceso_write_uid_fkey
sicpro_modulo_roles_line|create_uid|res_users|id|sicpro_modulo_roles_line_create_uid_fkey
sicpro_modulo_roles_line|role_id|sicpro_modulo_roles|id|sicpro_modulo_roles_line_role_id_fkey
sicpro_modulo_roles_line|user_id|res_users|id|sicpro_modulo_roles_line_user_id_fkey
sicpro_modulo_roles_line|write_uid|res_users|id|sicpro_modulo_roles_line_write_uid_fkey
sicpro_modulo_roles|create_uid|res_users|id|sicpro_modulo_roles_create_uid_fkey
sicpro_modulo_roles|group_id|res_groups|id|sicpro_modulo_roles_group_id_fkey
sicpro_modulo_roles|write_uid|res_users|id|sicpro_modulo_roles_write_uid_fkey
sicpro_modulo_simular_usuario|create_uid|res_users|id|sicpro_modulo_simular_usuario_create_uid_fkey
sicpro_modulo_simular_usuario|user_id|res_users|id|sicpro_modulo_simular_usuario_user_id_fkey
sicpro_modulo_simular_usuario|write_uid|res_users|id|sicpro_modulo_simular_usuario_write_uid_fkey
sicpro_modulo_ui_python|create_uid|res_users|id|sicpro_modulo_ui_python_create_uid_fkey
sicpro_modulo_ui_python|model_id|ir_model|id|sicpro_modulo_ui_python_model_id_fkey
sicpro_modulo_ui_python|write_uid|res_users|id|sicpro_modulo_ui_python_write_uid_fkey
sicpro_modulo_web_about|create_uid|res_users|id|sicpro_modulo_web_about_create_uid_fkey
sicpro_modulo_web_about|write_uid|res_users|id|sicpro_modulo_web_about_write_uid_fkey
sicpro_modulo_web_automatiza|create_uid|res_users|id|sicpro_modulo_web_automatiza_create_uid_fkey
sicpro_modulo_web_automatiza|icono|sicpro_modulo_dashboard_iconos|id|sicpro_modulo_web_automatiza_icono_fkey
sicpro_modulo_web_automatiza|write_uid|res_users|id|sicpro_modulo_web_automatiza_write_uid_fkey
sicpro_modulo_web_galeria_etiquetas_rel|sicpro_modulo_web_galeria_etiquetas_id|sicpro_modulo_web_galeria_etiquetas|id|sicpro_modulo_web_galeria_eti_sicpro_modulo_web_galeria_et_fkey
sicpro_modulo_web_galeria_etiquetas_rel|sicpro_modulo_web_galeria_id|sicpro_modulo_web_galeria|id|sicpro_modulo_web_galeria_eti_sicpro_modulo_web_galeria_id_fkey
sicpro_modulo_web_galeria_etiquetas|create_uid|res_users|id|sicpro_modulo_web_galeria_etiquetas_create_uid_fkey
sicpro_modulo_web_galeria_etiquetas|write_uid|res_users|id|sicpro_modulo_web_galeria_etiquetas_write_uid_fkey
sicpro_modulo_web_login_imagen|create_uid|res_users|id|sicpro_modulo_web_login_imagen_create_uid_fkey
sicpro_modulo_web_login_imagen|write_uid|res_users|id|sicpro_modulo_web_login_imagen_write_uid_fkey
sicpro_modulo_web_mantenimiento|servidor_correo_entrante|fetchmail_server|id|sicpro_modulo_web_mantenimiento_servidor_correo_entrante_fkey
sicpro_modulo_web_mantenimiento|servidor_correo_saliente|ir_mail_server|id|sicpro_modulo_web_mantenimiento_servidor_correo_saliente_fkey
sicpro_modulo_web_mantenimiento|servidor_ldap|res_company_ldap|id|sicpro_modulo_web_mantenimiento_servidor_ldap_fkey
sicpro_modulo_web_manuales|clase|sicpro_modulo_dashboard_iconos|id|sicpro_modulo_web_manuales_clase_fkey
sicpro_modulo_web_plugins|create_uid|res_users|id|sicpro_modulo_web_plugins_create_uid_fkey
sicpro_modulo_web_plugins|write_uid|res_users|id|sicpro_modulo_web_plugins_write_uid_fkey
sicpro_modulo_web_registro_versiones|create_uid|res_users|id|sicpro_modulo_web_registro_versiones_create_uid_fkey
sicpro_modulo_web_registro_versiones|modulo_nombre|sicpro_app_soporte_aplicaciones|id|sicpro_modulo_web_registro_versiones_modulo_nombre_fkey
sicpro_modulo_web_registro_versiones|name|sicpro_modulo_web_registro_version|id|sicpro_modulo_web_registro_versiones_name_fkey
sicpro_modulo_web_registro_versiones|write_uid|res_users|id|sicpro_modulo_web_registro_versiones_write_uid_fkey
sicpro_modulo_web_registro_version|create_uid|res_users|id|sicpro_modulo_web_registro_version_create_uid_fkey
sicpro_modulo_web_registro_version|name|sicpro_app_soporte_versiones|id|sicpro_modulo_web_registro_version_name_fkey
sicpro_modulo_web_registro_version|write_uid|res_users|id|sicpro_modulo_web_registro_version_write_uid_fkey
sicpro_nomenclador_dieta|company_id|res_company|id|sicpro_nomenclador_dieta_company_id_fkey
sicpro_nomenclador_dieta|create_uid|res_users|id|sicpro_nomenclador_dieta_create_uid_fkey
sicpro_nomenclador_dieta|write_uid|res_users|id|sicpro_nomenclador_dieta_write_uid_fkey
sicpro_nomenclador_hospedaje|company_id|res_company|id|sicpro_nomenclador_hospedaje_company_id_fkey
sicpro_nomenclador_hospedaje|create_uid|res_users|id|sicpro_nomenclador_hospedaje_create_uid_fkey
sicpro_nomenclador_hospedaje|provincia|sicpro_nomenclador_provincia|id|sicpro_nomenclador_hospedaje_provincia_fkey
sicpro_nomenclador_hospedaje|write_uid|res_users|id|sicpro_nomenclador_hospedaje_write_uid_fkey
sicpro_nomenclador_municipio|create_uid|res_users|id|sicpro_nomenclador_municipio_create_uid_fkey
sicpro_nomenclador_municipio|provincia|sicpro_nomenclador_provincia|id|sicpro_nomenclador_municipio_provincia_fkey
sicpro_nomenclador_municipio|write_uid|res_users|id|sicpro_nomenclador_municipio_write_uid_fkey
sicpro_nomenclador_pasaje|company_id|res_company|id|sicpro_nomenclador_pasaje_company_id_fkey
sicpro_nomenclador_pasaje|create_uid|res_users|id|sicpro_nomenclador_pasaje_create_uid_fkey
sicpro_nomenclador_pasaje|provincia|sicpro_nomenclador_provincia|id|sicpro_nomenclador_pasaje_provincia_fkey
sicpro_nomenclador_pasaje|write_uid|res_users|id|sicpro_nomenclador_pasaje_write_uid_fkey
sicpro_nomenclador_problemas_ejecucion|company_id|res_company|id|sicpro_nomenclador_problemas_ejecucion_company_id_fkey
sicpro_nomenclador_problemas_ejecucion|create_uid|res_users|id|sicpro_nomenclador_problemas_ejecucion_create_uid_fkey
sicpro_nomenclador_problemas_ejecucion|write_uid|res_users|id|sicpro_nomenclador_problemas_ejecucion_write_uid_fkey
sicpro_nomenclador_provincia|create_uid|res_users|id|sicpro_nomenclador_provincia_create_uid_fkey
sicpro_nomenclador_provincia|write_uid|res_users|id|sicpro_nomenclador_provincia_write_uid_fkey
sicpro_nomenclador_tarifa_horaria|company_id|res_company|id|sicpro_nomenclador_tarifa_horaria_company_id_fkey
sicpro_nomenclador_tarifa_horaria|create_uid|res_users|id|sicpro_nomenclador_tarifa_horaria_create_uid_fkey
sicpro_nomenclador_tarifa_horaria|write_uid|res_users|id|sicpro_nomenclador_tarifa_horaria_write_uid_fkey
sicpro_nomenclador_tipos_ordenes|company_id|res_company|id|sicpro_nomenclador_tipos_ordenes_company_id_fkey
sicpro_nomenclador_tipos_ordenes|create_uid|res_users|id|sicpro_nomenclador_tipos_ordenes_create_uid_fkey
sicpro_nomenclador_tipos_ordenes|write_uid|res_users|id|sicpro_nomenclador_tipos_ordenes_write_uid_fkey
sicpro_nomenclador_variables|create_uid|res_users|id|sicpro_nomenclador_variables_create_uid_fkey
sicpro_nomenclador_variables|write_uid|res_users|id|sicpro_nomenclador_variables_write_uid_fkey
sicpro_querydb|create_uid|res_users|id|sicpro_querydb_create_uid_fkey
sicpro_querydb|message_main_attachment_id|ir_attachment|id|sicpro_querydb_message_main_attachment_id_fkey
sicpro_querydb|tips|tipsqueries|id|sicpro_querydb_tips_fkey
sicpro_querydb|write_uid|res_users|id|sicpro_querydb_write_uid_fkey
web_registro_roles_acceso_rel|sicpro_modulo_roles_id|sicpro_modulo_roles|id|web_registro_roles_acceso_rel_sicpro_modulo_roles_id_fkey
