role_id_15,group_id_15,group_name_15,functional_15,role_name_15,group_id_19,group_name_19,privilege_id_19,privilege_name_19,category_id_19,category_name_19,xml_ids_19,score,reasons
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,76,Administrador,25,Control,109,Control de la información,sicpro_app_control_informacion.grupo_control_informacion_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,79,Administrador,26,Credenciales,97,Capital Humano,sicpro_app_credenciales.grupo_app_credenciales_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,83,Administrador,27,Medios Informáticos,112,Informática,sicpro_app_medios_informaticos.grupo_app_medios_informaticos_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,89,Administrador,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,94,Administrador,30,Repositorio DVPE.,107,Servicios Corporativos,sicpro_app_repositorio_institucional.group_repositorio_institucional_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,99,Administrator,31,Reuniones,105,Gestión de Reuniones,sicpro_app_reuniones.group_reuniones_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,104,Administrador,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,111,Administrador,34,Soporte,113,Soporte Técnico,sicpro_app_soporte.group_soporte_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,116,Administrador,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,122,Administrador,38,Víveres Logística,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,129,Administrador,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,140,Administrador,43,Operaciones,110,Programa de la Vivienda,sicpro_app_programa_viviendas.grupo_app_vivienda_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,144,Administrador,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,155,Administrador,50,Usuarios Internos,103,Órdenes de Trabajo,sicpro_app_ordenes_trabajo.grupo_ordenes_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
158,206,Salón de Clases: Rol Responsable,Salón de Clases,Responsable,168,Administrador,53,Transferencias,104,Gestión de Gastos,sicpro_app_transferencias_gastos.grupo_transferencias_admin,10,IMPLIED_COMMON:responsable;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,40,Administrador,11,Salón de Clases,107,Servicios Corporativos,sicpro_app_salon_clases.grupo_app_salon_clases_admin,110,ROLE_NAME_EXACT;PRIVILEGE_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,17,Administrador,4,Administrar SICPRO,94,Administración SICPRO ERP,sicpro_app_administracion.grupo_app_administracion_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,42,Administrador,12,Registros de auditoría,115,Registro de auditoría,sicpro_modulo_auditorias.group_auditlog_manager,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,43,Administrador,13,Nomencladores,94,Administración SICPRO ERP,sicpro_modulo_nomencladores.grupo_sicpro_nomencladores_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,49,Administrador,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,53,Administrador,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,58,Administrador,18,Trabajadores,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,61,Administrador,19,Equipo Técnico,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_equipos_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,66,Administrador,20,Disciplinarias,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_disciplina_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,76,Administrador,25,Control,109,Control de la información,sicpro_app_control_informacion.grupo_control_informacion_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,79,Administrador,26,Credenciales,97,Capital Humano,sicpro_app_credenciales.grupo_app_credenciales_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,83,Administrador,27,Medios Informáticos,112,Informática,sicpro_app_medios_informaticos.grupo_app_medios_informaticos_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,89,Administrador,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,94,Administrador,30,Repositorio DVPE.,107,Servicios Corporativos,sicpro_app_repositorio_institucional.group_repositorio_institucional_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,104,Administrador,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,111,Administrador,34,Soporte,113,Soporte Técnico,sicpro_app_soporte.group_soporte_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,116,Administrador,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,122,Administrador,38,Víveres Logística,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,129,Administrador,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,132,Administrador,41,Instrucciones,97,Capital Humano,sicpro_app_instrucciones.grupo_app_instruciones_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,140,Administrador,43,Operaciones,110,Programa de la Vivienda,sicpro_app_programa_viviendas.grupo_app_vivienda_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,144,Administrador,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,155,Administrador,50,Usuarios Internos,103,Órdenes de Trabajo,sicpro_app_ordenes_trabajo.grupo_ordenes_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,168,Administrador,53,Transferencias,104,Gestión de Gastos,sicpro_app_transferencias_gastos.grupo_transferencias_admin,60,ROLE_NAME_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,38,Usuario,11,Salón de Clases,107,Servicios Corporativos,sicpro_app_salon_clases.grupo_app_salon_clases_usuario,50,PRIVILEGE_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,39,Responsable,11,Salón de Clases,107,Servicios Corporativos,sicpro_app_salon_clases.grupo_app_salon_clases_responsable,50,PRIVILEGE_EXACT;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,4,Role / Administrator,,,,,base.group_system,35,PRIVILEGE_PARTIAL;IMPLIED_COMMON:administrador;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,1,Role / User,,,,,base.group_user,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,2,Access Rights,,,,,base.group_erp_manager,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,3,Bypass HTML Field Sanitize,,,,,base.group_sanitize_override,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,5,Multi Companies,,,,,base.group_multi_company,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,6,Multi Currencies,,,,,base.group_multi_currency,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,7,Technical Features,,,,,base.group_no_one,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,10,Role / Portal,,,,,base.group_portal,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,11,Role / Public,,,,,base.group_public,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,12,Default access for new users,,,,,base.default_user_group,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,13,Technical Documentation,,,,,api_doc.group_allow_doc,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,15,Mail Template Editor,,,,,mail.group_mail_template_editor,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,16,Receive notifications in Odoo,,,,,mail.group_mail_notification_type_inbox,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,25,Menus y Accesos Obsoletos,,,,,sicpro_app_administracion.grupo_app_administracion_obsoletos,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,26,Manage Multiple Units of Measure,,,,,uom.group_uom,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,27,Analytic Accounting,,,,,analytic.group_analytic_accounting,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,32,Use Stages on Project,,,,,project.group_project_stages,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,33,Use Recurring Tasks,,,,,project.group_project_recurring_tasks,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,34,Use Task Dependencies,,,,,project.group_project_task_dependencies,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,35,Use Milestones,,,,,project.group_project_milestone,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
159,207,Salón de Clases: Rol Administrador,Salón de Clases,Administrador,44,Consultas Postgres,,,,,sicpro_modulo_querydb.group_querydeluxe,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,114,Ejecutor,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_ejecutor,60,PRIVILEGE_EXACT;IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,115,Responsable,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_responsable,60,PRIVILEGE_EXACT;IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,113,Usuarios,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_usuario,50,PRIVILEGE_EXACT;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,116,Administrador,36,Transporte,98,Transportación,sicpro_app_transporte.grupo_app_transporte_admin,50,PRIVILEGE_EXACT;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,1,Role / User,,,,,base.group_user,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,2,Access Rights,,,,,base.group_erp_manager,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,3,Bypass HTML Field Sanitize,,,,,base.group_sanitize_override,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,4,Role / Administrator,,,,,base.group_system,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,5,Multi Companies,,,,,base.group_multi_company,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,6,Multi Currencies,,,,,base.group_multi_currency,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,7,Technical Features,,,,,base.group_no_one,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,10,Role / Portal,,,,,base.group_portal,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,11,Role / Public,,,,,base.group_public,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,12,Default access for new users,,,,,base.default_user_group,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,13,Technical Documentation,,,,,api_doc.group_allow_doc,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,15,Mail Template Editor,,,,,mail.group_mail_template_editor,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,16,Receive notifications in Odoo,,,,,mail.group_mail_notification_type_inbox,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,25,Menus y Accesos Obsoletos,,,,,sicpro_app_administracion.grupo_app_administracion_obsoletos,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,26,Manage Multiple Units of Measure,,,,,uom.group_uom,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,27,Analytic Accounting,,,,,analytic.group_analytic_accounting,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,32,Use Stages on Project,,,,,project.group_project_stages,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,33,Use Recurring Tasks,,,,,project.group_project_recurring_tasks,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,34,Use Task Dependencies,,,,,project.group_project_task_dependencies,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,35,Use Milestones,,,,,project.group_project_milestone,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,44,Consultas Postgres,,,,,sicpro_modulo_querydb.group_querydeluxe,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,47,Ejecutor,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,48,Responsable,15,CMI,108,Gestión de Producción,sicpro_app_cmi.grupo_app_cmi_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,51,Ejecutor,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,52,Responsable,16,Materiales e Insumos,102,Preparación Técnica,sicpro_app_materiales_insumos.grupo_app_materiales_insumos_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,55,Todos los Trabajadores,17,Usuario del Proceso,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_usuario_todos,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,70,Responsable,22,Seguridad y Salud,97,Capital Humano,sicpro_app_trabajadores.grupo_app_trabajador_seguridad_salud_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,87,Ejecutor,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,88,Responsable,29,Metrología,106,Activos y Herramientas,sicpro_app_metrologia.grupo_app_metrologia_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,110,Responsable,34,Soporte,113,Soporte Técnico,sicpro_app_soporte.group_soporte_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,118,Ejecutor,37,Piquera,98,Transportación,sicpro_app_transporte.grupo_app_transporte_piquera_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,121,Responsable,38,Víveres Logística,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_resumen_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,125,Jefe,39,Víveres Áreas,111,Alimentación,sicpro_app_viveres.grupo_app_viveres_areas_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,127,Ejecutor,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_ejecutor,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,128,Responsable,40,Clientes,101,Solicitudes de Obras,sicpro_app_clientes.grupo_app_clientes_responsable,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,131,Instructor,41,Instrucciones,97,Capital Humano,sicpro_app_instrucciones.grupo_app_instruciones_responsable,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,142,Administrativos,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_usuario_vertodo,10,IMPLIED_COMMON:usuarios;HAS_XMLID_19
160,208,Transporte: Rol Piquera,Transporte,Piquera,146,Territorial,45,Inversionistas,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_iniciativas_territorios,10,IMPLIED_COMMON:ejecutor;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,141,Usuarios,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_usuario,50,PRIVILEGE_EXACT;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,142,Administrativos,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_usuario_vertodo,50,PRIVILEGE_EXACT;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,143,Responsable,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_responsable,50,PRIVILEGE_EXACT;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,144,Administrador,44,Solicitudes,101,Solicitudes de Obras,sicpro_app_solicitudes.grupo_app_solicitud_admin,50,PRIVILEGE_EXACT;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,1,Role / User,,,,,base.group_user,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,2,Access Rights,,,,,base.group_erp_manager,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,3,Bypass HTML Field Sanitize,,,,,base.group_sanitize_override,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,4,Role / Administrator,,,,,base.group_system,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,5,Multi Companies,,,,,base.group_multi_company,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,6,Multi Currencies,,,,,base.group_multi_currency,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,7,Technical Features,,,,,base.group_no_one,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,10,Role / Portal,,,,,base.group_portal,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,11,Role / Public,,,,,base.group_public,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,12,Default access for new users,,,,,base.default_user_group,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,13,Technical Documentation,,,,,api_doc.group_allow_doc,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,15,Mail Template Editor,,,,,mail.group_mail_template_editor,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,16,Receive notifications in Odoo,,,,,mail.group_mail_notification_type_inbox,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,25,Menus y Accesos Obsoletos,,,,,sicpro_app_administracion.grupo_app_administracion_obsoletos,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,26,Manage Multiple Units of Measure,,,,,uom.group_uom,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,27,Analytic Accounting,,,,,analytic.group_analytic_accounting,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,32,Use Stages on Project,,,,,project.group_project_stages,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,33,Use Recurring Tasks,,,,,project.group_project_recurring_tasks,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,34,Use Task Dependencies,,,,,project.group_project_task_dependencies,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,35,Use Milestones,,,,,project.group_project_milestone,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,44,Consultas Postgres,,,,,sicpro_modulo_querydb.group_querydeluxe,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,105,Usuario,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_usuario,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,106,Ejecutor de Solicitud,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_ejecutor,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,107,Revisión de Solicitud,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_revision,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
166,219,Solicitudes: Rol Territorio,Solicitudes,Territorio,108,Validación de Solicitud,33,Solicitudes de S.I.,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_solicitudes_validar,25,PRIVILEGE_PARTIAL;HAS_XMLID_19
167,220,Servicios Internos: Rol Usuario,Servicios Internos,Usuario,100,Usuario,32,Servicios Internos,107,Servicios Corporativos,sicpro_app_servicios_internos.grupo_app_internos_usuario,110,ROLE_NAME_EXACT;PRIVILEGE_EXACT;HAS_XMLID_19
167,220,Servicios Internos: Rol Usuario,Servicios Internos,Usuario,36,Usuario,10,Gestor Documental,107,Servicios Corporativos,sicpro_app_gestor_documental.group_document_user,60,ROLE_NAME_EXACT;HAS_XMLID_19
167,220,Servicios Internos: Rol Usuario,Servicios Internos,Usuario,38,Usuario,11,Salón de Clases,107,Servicios Corporativos,sicpro_app_salon_clases.grupo_app_salon_clases_usuario,60,ROLE_NAME_EXACT;HAS_XMLID_19
