 user_id |     login      | active |                      table_name                       |            column_name            | estructura 
       2 | administrador  | t      | sicpro_app_soporte                                    | partner_user_id                   |          1
       2 | administrador  | t      | sicpro_app_soporte                                    | user_id                           |          1
       2 | administrador  | t      | sicpro_app_soporte_bitacora                           | ejecutor                          |          1
       2 | administrador  | t      | sicpro_app_soporte_bitacora                           | usuario                           |          1
       2 | administrador  | t      | sicpro_app_soporte_cronograma_anio                    | user_id                           |          1
       2 | administrador  | t      | sicpro_app_soporte_cronograma_plan                    | jefe_proyecto                     |          1
       2 | administrador  | t      | sicpro_app_soporte_fragmentos_codigos                 | user_id                           |          1
       2 | administrador  | t      | sicpro_app_soporte_tareas                             | user_id                           |          1
       2 | administrador  | t      | sicpro_app_soporte_todos                              | partner_user_id                   |          1
       2 | administrador  | t      | sicpro_app_soporte_todos                              | user_id                           |          1
       2 | administrador  | t      | sicpro_app_trabajadores                               | user_id                           |          1
       2 | administrador  | t      | sicpro_app_trabajadores_cierre_historial              | usuario                           |          1
       2 | administrador  | t      | sicpro_app_trabajadores_disiplinaria_acciones         | user_id                           |          1
       2 | administrador  | t      | sicpro_app_trabajadores_equipo_tecnico                | user_id                           |          1
       2 | administrador  | t      | sicpro_app_transferencias_gastos                      | user_id                           |          1
       2 | administrador  | t      | sicpro_app_transferencias_gastos_ordenes              | user_id                           |          1
       2 | administrador  | t      | sicpro_app_transporte_piquera                         | rechaza                           |          1
       2 | administrador  | t      | sicpro_app_transporte_piquera                         | solicitado                        |          1
       2 | administrador  | t      | sicpro_app_transporte_piquera                         | solicitante                       |          1
       2 | administrador  | t      | sicpro_app_videoconferencias_usuarioexterno           | usuario                           |          1
       2 | administrador  | t      | sicpro_app_vivienda_fondo                             | user_id                           |          1
       2 | administrador  | t      | sicpro_app_vivienda_ofertas                           | user_id                           |          1
       2 | administrador  | t      | sicpro_app_vivienda_trabajador                        | user_id                           |          1
       2 | administrador  | t      | sicpro_app_vivienda_trabajador_productos              | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_auditorias_http_request                 | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_auditorias_http_session                 | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_auditorias_log                          | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_backup_server_local                     | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_historial_aplicaciones                  | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_plantilla_acceso_roles                  | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_registro_usuarios                       | name                              |          1
       2 | administrador  | t      | sicpro_modulo_registro_usuarios_ip                    | users_ip                          |          1
       2 | administrador  | t      | sicpro_modulo_registro_usuarios_mac                   | users_mac                         |          1
       2 | administrador  | t      | sicpro_modulo_roles_line                              | user_id                           |          1
       2 | administrador  | t      | sicpro_modulo_simular_usuario                         | user_id                           |          1
       2 | administrador  | t      | snailmail_letter                                      | user_id                           |          1
       2 | administrador  | t      | survey_survey                                         | user_id                           |          1
       2 | administrador  | t      | utm_campaign                                          | user_id                           |          1
       2 | administrador  | t      | web_tour_tour                                         | user_id                           |          1
       3 | default        | f      | acuerdos_participantes_user                           | res_users_id                      |          1
       3 | default        | f      | acuerdos_responsable_user                             | res_users_id                      |          1
       3 | default        | f      | api_rest_version_res_users_rel                        | res_users_id                      |          1
       3 | default        | f      | audittail_rules_users                                 | rule_id                           |          1
       3 | default        | f      | auth_totp_device                                      | user_id                           |          1
       3 | default        | f      | auth_totp_wizard                                      | user_id                           |          1
       3 | default        | f      | bus_presence                                          | user_id                           |          1
       3 | default        | f      | calendar_actividades_organizativas_res_users_rel      | res_users_id                      |          1
       3 | default        | f      | calendar_dirige_res_users_rel                         | res_users_id                      |          1
       3 | default        | f      | calendar_event                                        | user_id                           |          1
       3 | default        | f      | calendar_filters                                      | user_id                           |          1
       3 | default        | f      | calendar_modificar_tarea_res_users_rel                | res_users_id                      |          1
       3 | default        | f      | calendar_pie_firmas                                   | name                              |          1
       3 | default        | f      | change_password_user                                  | user_id                           |          1
       3 | default        | f      | decision_participantes_user                           | res_users_id                      |          1
       3 | default        | f      | decision_responsable_user                             | res_users_id                      |          1
       3 | default        | f      | digest_digest_res_users_rel                           | res_users_id                      |          1
       3 | default        | f      | digest_tip_res_users_rel                              | res_users_id                      |          1
       3 | default        | f      | gamification_badge_user                               | sender_id                         |          1
       3 | default        | f      | gamification_badge_user                               | user_id                           |          1
       3 | default        | f      | gamification_badge_user_wizard                        | user_id                           |          1
       3 | default        | f      | gamification_challenge                                | manager_id                        |          1
       3 | default        | f      | gamification_challenge_users_rel                      | res_users_id                      |          1
       3 | default        | f      | gamification_goal                                     | user_id                           |          1
       3 | default        | f      | gamification_invited_user_ids_rel                     | res_users_id                      |          1
       3 | default        | f      | gamification_karma_tracking                           | user_id                           |          1
       3 | default        | f      | ir_act_server                                         | activity_user_id                  |          1
       3 | default        | f      | ir_cron                                               | user_id                           |          1
       3 | default        | f      | ir_default                                            | user_id                           |          1
       3 | default        | f      | ir_filters                                            | user_id                           |          1
       3 | default        | f      | ir_ui_view_custom                                     | user_id                           |          1
       3 | default        | f      | mail_activity                                         | user_id                           |          1
       3 | default        | f      | mail_activity_type                                    | default_user_id                   |          1
