 user_id |     login      | active |                        table_name                        |            column_name            | referencias 
       1 | __system__     | f      | internos_solicitudes_rechazado_revision                  | write_uid                         |           1
       1 | __system__     | f      | internos_solicitudes_rechazado_validacion                | create_uid                        |           1
       1 | __system__     | f      | internos_solicitudes_rechazado_validacion                | write_uid                         |           1
       1 | __system__     | f      | ir_act_client                                            | create_uid                        |           1
       1 | __system__     | f      | ir_act_client                                            | write_uid                         |           1
       1 | __system__     | f      | ir_act_report_xml                                        | create_uid                        |           1
       1 | __system__     | f      | ir_act_report_xml                                        | write_uid                         |           1
       1 | __system__     | f      | ir_act_server                                            | activity_user_id                  |           1
       1 | __system__     | f      | ir_act_server                                            | create_uid                        |           1
       1 | __system__     | f      | ir_act_server                                            | write_uid                         |           1
       1 | __system__     | f      | ir_act_url                                               | create_uid                        |           1
       1 | __system__     | f      | ir_act_url                                               | write_uid                         |           1
       1 | __system__     | f      | ir_act_window                                            | create_uid                        |           1
       1 | __system__     | f      | ir_act_window                                            | write_uid                         |           1
       1 | __system__     | f      | ir_act_window_view                                       | create_uid                        |           1
       1 | __system__     | f      | ir_act_window_view                                       | write_uid                         |           1
       1 | __system__     | f      | ir_actions                                               | create_uid                        |           1
       1 | __system__     | f      | ir_actions                                               | write_uid                         |           1
       1 | __system__     | f      | ir_actions_todo                                          | create_uid                        |           1
       1 | __system__     | f      | ir_actions_todo                                          | write_uid                         |           1
       1 | __system__     | f      | ir_asset                                                 | create_uid                        |           1
       1 | __system__     | f      | ir_asset                                                 | write_uid                         |           1
       1 | __system__     | f      | ir_attachment                                            | create_uid                        |           1
       1 | __system__     | f      | ir_attachment                                            | write_uid                         |           1
       1 | __system__     | f      | ir_config_parameter                                      | create_uid                        |           1
       1 | __system__     | f      | ir_config_parameter                                      | write_uid                         |           1
       1 | __system__     | f      | ir_cron                                                  | create_uid                        |           1
       1 | __system__     | f      | ir_cron                                                  | user_id                           |           1
       1 | __system__     | f      | ir_cron                                                  | write_uid                         |           1
       1 | __system__     | f      | ir_cron_history                                          | create_uid                        |           1
       1 | __system__     | f      | ir_cron_history                                          | write_uid                         |           1
       1 | __system__     | f      | ir_cron_trigger                                          | create_uid                        |           1
       1 | __system__     | f      | ir_cron_trigger                                          | write_uid                         |           1
       1 | __system__     | f      | ir_default                                               | create_uid                        |           1
       1 | __system__     | f      | ir_default                                               | user_id                           |           1
       1 | __system__     | f      | ir_default                                               | write_uid                         |           1
       1 | __system__     | f      | ir_demo                                                  | create_uid                        |           1
       1 | __system__     | f      | ir_demo                                                  | write_uid                         |           1
       1 | __system__     | f      | ir_demo_failure                                          | create_uid                        |           1
       1 | __system__     | f      | ir_demo_failure                                          | write_uid                         |           1
       1 | __system__     | f      | ir_demo_failure_wizard                                   | create_uid                        |           1
       1 | __system__     | f      | ir_demo_failure_wizard                                   | write_uid                         |           1
       1 | __system__     | f      | ir_exports                                               | create_uid                        |           1
       1 | __system__     | f      | ir_exports                                               | write_uid                         |           1
       1 | __system__     | f      | ir_exports_line                                          | create_uid                        |           1
       1 | __system__     | f      | ir_exports_line                                          | write_uid                         |           1
       1 | __system__     | f      | ir_filters                                               | create_uid                        |           1
       1 | __system__     | f      | ir_filters                                               | user_id                           |           1
       1 | __system__     | f      | ir_filters                                               | write_uid                         |           1
       1 | __system__     | f      | ir_mail_server                                           | create_uid                        |           1
       1 | __system__     | f      | ir_mail_server                                           | write_uid                         |           1
       1 | __system__     | f      | ir_model                                                 | create_uid                        |           1
       1 | __system__     | f      | ir_model                                                 | write_uid                         |           1
       1 | __system__     | f      | ir_model_access                                          | create_uid                        |           1
       1 | __system__     | f      | ir_model_access                                          | write_uid                         |           1
       1 | __system__     | f      | ir_model_constraint                                      | create_uid                        |           1
       1 | __system__     | f      | ir_model_constraint                                      | write_uid                         |           1
       1 | __system__     | f      | ir_model_data                                            | create_uid                        |           1
       1 | __system__     | f      | ir_model_data                                            | write_uid                         |           1
       1 | __system__     | f      | ir_model_fields                                          | create_uid                        |           1
       1 | __system__     | f      | ir_model_fields                                          | write_uid                         |           1
       1 | __system__     | f      | ir_model_fields_selection                                | create_uid                        |           1
       1 | __system__     | f      | ir_model_fields_selection                                | write_uid                         |           1
       1 | __system__     | f      | ir_model_relation                                        | create_uid                        |           1
       1 | __system__     | f      | ir_model_relation                                        | write_uid                         |           1
       1 | __system__     | f      | ir_module_category                                       | create_uid                        |           1
       1 | __system__     | f      | ir_module_category                                       | write_uid                         |           1
       1 | __system__     | f      | ir_module_module                                         | create_uid                        |           1
       1 | __system__     | f      | ir_module_module                                         | write_uid                         |           1
       1 | __system__     | f      | ir_module_module_dependency                              | create_uid                        |           1
       1 | __system__     | f      | ir_module_module_dependency                              | write_uid                         |           1
       1 | __system__     | f      | ir_module_module_exclusion                               | create_uid                        |           1
       1 | __system__     | f      | ir_module_module_exclusion                               | write_uid                         |           1
       1 | __system__     | f      | ir_property                                              | create_uid                        |           1
       1 | __system__     | f      | ir_property                                              | write_uid                         |           1
       1 | __system__     | f      | ir_rule                                                  | create_uid                        |           1
       1 | __system__     | f      | ir_rule                                                  | write_uid                         |           1
       1 | __system__     | f      | ir_sequence                                              | create_uid                        |           1
       1 | __system__     | f      | ir_sequence                                              | write_uid                         |           1
       1 | __system__     | f      | ir_sequence_date_range                                   | create_uid                        |           1
       1 | __system__     | f      | ir_sequence_date_range                                   | write_uid                         |           1
       1 | __system__     | f      | ir_server_object_lines                                   | create_uid                        |           1
       1 | __system__     | f      | ir_server_object_lines                                   | write_uid                         |           1
       1 | __system__     | f      | ir_ui_menu                                               | create_uid                        |           1
       1 | __system__     | f      | ir_ui_menu                                               | write_uid                         |           1
       1 | __system__     | f      | ir_ui_view                                               | create_uid                        |           1
       1 | __system__     | f      | ir_ui_view                                               | write_uid                         |           1
       1 | __system__     | f      | ir_ui_view_custom                                        | create_uid                        |           1
       1 | __system__     | f      | ir_ui_view_custom                                        | user_id                           |           1
       1 | __system__     | f      | ir_ui_view_custom                                        | write_uid                         |           1
       1 | __system__     | f      | link_tracker                                             | create_uid                        |           1
       1 | __system__     | f      | link_tracker                                             | write_uid                         |           1
       1 | __system__     | f      | link_tracker_click                                       | create_uid                        |           1
       1 | __system__     | f      | link_tracker_click                                       | write_uid                         |           1
       1 | __system__     | f      | link_tracker_code                                        | create_uid                        |           1
       1 | __system__     | f      | link_tracker_code                                        | write_uid                         |           1
       1 | __system__     | f      | mail_activity                                            | create_uid                        |           1
       1 | __system__     | f      | mail_activity                                            | user_id                           |           1
       1 | __system__     | f      | mail_activity                                            | write_uid                         |           1
       1 | __system__     | f      | mail_activity_type                                       | create_uid                        |           1
       1 | __system__     | f      | mail_activity_type                                       | default_user_id                   |           1
       1 | __system__     | f      | mail_activity_type                                       | write_uid                         |           1
       1 | __system__     | f      | mail_alias                                               | alias_user_id                     |           1
       1 | __system__     | f      | mail_alias                                               | create_uid                        |           1
       1 | __system__     | f      | mail_alias                                               | write_uid                         |           1
       1 | __system__     | f      | mail_blacklist                                           | create_uid                        |           1
       1 | __system__     | f      | mail_blacklist                                           | write_uid                         |           1
       1 | __system__     | f      | mail_blacklist_remove                                    | create_uid                        |           1
       1 | __system__     | f      | mail_blacklist_remove                                    | write_uid                         |           1
       1 | __system__     | f      | mail_channel                                             | create_uid                        |           1
       1 | __system__     | f      | mail_channel                                             | write_uid                         |           1
       1 | __system__     | f      | mail_channel_partner                                     | create_uid                        |           1
       1 | __system__     | f      | mail_channel_partner                                     | write_uid                         |           1
       1 | __system__     | f      | mail_channel_rtc_session                                 | create_uid                        |           1
       1 | __system__     | f      | mail_channel_rtc_session                                 | write_uid                         |           1
       1 | __system__     | f      | mail_compose_message                                     | create_uid                        |           1
       1 | __system__     | f      | mail_compose_message                                     | write_uid                         |           1
       1 | __system__     | f      | mail_guest                                               | create_uid                        |           1
       1 | __system__     | f      | mail_guest                                               | write_uid                         |           1
       1 | __system__     | f      | mail_ice_server                                          | create_uid                        |           1
       1 | __system__     | f      | mail_ice_server                                          | write_uid                         |           1
       1 | __system__     | f      | mail_mail                                                | create_uid                        |           1
       1 | __system__     | f      | mail_mail                                                | write_uid                         |           1
       1 | __system__     | f      | mail_message                                             | create_uid                        |           1
       1 | __system__     | f      | mail_message                                             | write_uid                         |           1
       1 | __system__     | f      | mail_message_subtype                                     | create_uid                        |           1
       1 | __system__     | f      | mail_message_subtype                                     | write_uid                         |           1
       1 | __system__     | f      | mail_resend_cancel                                       | create_uid                        |           1
       1 | __system__     | f      | mail_resend_cancel                                       | write_uid                         |           1
       1 | __system__     | f      | mail_resend_message                                      | create_uid                        |           1
       1 | __system__     | f      | mail_resend_message                                      | write_uid                         |           1
       1 | __system__     | f      | mail_resend_partner                                      | create_uid                        |           1
       1 | __system__     | f      | mail_resend_partner                                      | write_uid                         |           1
       1 | __system__     | f      | mail_shortcode                                           | create_uid                        |           1
       1 | __system__     | f      | mail_shortcode                                           | write_uid                         |           1
       1 | __system__     | f      | mail_template                                            | create_uid                        |           1
       1 | __system__     | f      | mail_template                                            | write_uid                         |           1
       1 | __system__     | f      | mail_template_preview                                    | create_uid                        |           1
       1 | __system__     | f      | mail_template_preview                                    | write_uid                         |           1
       1 | __system__     | f      | mail_tracking_value                                      | create_uid                        |           1
       1 | __system__     | f      | mail_tracking_value                                      | write_uid                         |           1
       1 | __system__     | f      | mail_wizard_invite                                       | create_uid                        |           1
       1 | __system__     | f      | mail_wizard_invite                                       | write_uid                         |           1
       1 | __system__     | f      | mailing_contact                                          | create_uid                        |           1
       1 | __system__     | f      | mailing_contact                                          | usuario                           |           1
       1 | __system__     | f      | mailing_contact                                          | usuario_temp                      |           1
